URL;Method;POST Params;JSON Params;XML Params;Response Status Code;Response Time;Parsing Source
"https://miaplicacionweb.azurewebsites.net/Manage/ManageLogins?text=3";"GET";"";"";"";"200";"124,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Manage/EnableTwoFactorAuthentication";"POST";"__RequestVerificationToken";"";"";"302";"297,9";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Manage/EnableTwoFactorAuthentication";"POST";"__RequestVerificationToken";"";"";"302";"262,7";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Manage/EnableTwoFactorAuthentication";"POST";"__RequestVerificationToken";"";"";"302";"245,1";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Manage/EnableTwoFactorAuthentication";"POST";"__RequestVerificationToken";"";"";"302";"262,7";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Manage/EnableTwoFactorAuthentication";"POST";"__RequestVerificationToken";"";"";"302";"233,4";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Manage/EnableTwoFactorAuthentication";"POST";"__RequestVerificationToken";"";"";"302";"258,8";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Manage/EnableTwoFactorAuthentication";"POST";"__RequestVerificationToken";"";"";"302";"236,3";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Manage/AddPhoneNumber?text=";"GET";"";"";"";"200";"64,5";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Manage/AddPhoneNumber?text=3";"GET";"";"";"";"200";"87,9";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Create";"GET";"";"";"";"500";"248,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Edit/";"GET";"";"";"";"400";"63,5";"RelatedLink"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Edit/6";"GET";"";"";"";"200";"219,7";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Details/";"GET";"";"";"";"400";"56,6";"RelatedLink"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Details/6";"GET";"";"";"";"200";"192,4";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Delete/";"GET";"";"";"";"400";"73,2";"RelatedLink"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Delete/6";"GET";"";"";"";"200";"144,5";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Edit/7";"GET";"";"";"";"200";"188,5";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Details/7";"GET";"";"";"";"200";"96,7";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Delete/7";"GET";"";"";"";"200";"115,2";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Edit/8";"GET";"";"";"";"200";"101,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Details/8";"GET";"";"";"";"200";"133,4";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Delete/8";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Edit/9";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Details/9";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Delete/9";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Edit/10";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Details/10";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Delete/10";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Edit/11";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Details/11";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Delete/11";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Edit/12";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Details/12";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Delete/12";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Edit/13";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Details/13";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Delete/13";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Edit/14";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Details/14";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/Delete/14";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Hijo/MisHijos?text=";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Hijo/MisHijos?text=3";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Casa/MisCasas?text=";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Casa/MisCasas?text=3";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Reservas/Create";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Reservas/Edit/";"GET";"";"";"";"0";"0,0";"RelatedLink"
"https://miaplicacionweb.azurewebsites.net/Reservas/Edit/63";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Reservas/Details/";"GET";"";"";"";"0";"0,0";"RelatedLink"
"https://miaplicacionweb.azurewebsites.net/Reservas/Details/63";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Reservas/Delete/";"GET";"";"";"";"0";"0,0";"RelatedLink"
"https://miaplicacionweb.azurewebsites.net/Reservas/Delete/63";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Reservas/Edit/64";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Reservas/Details/64";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Reservas/Delete/64";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Reservas/Edit/65";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Reservas/Details/65";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Reservas/Delete/65";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Reservas/Edit/67";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Reservas/Details/67";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Reservas/Delete/67";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/UsuarioAux/VistaCrearUsuarioAux?text=";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/UsuarioAux/VistaCrearUsuarioAux?text=3";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/UsuarioAux/VistaCrearUsuarioAux";"POST";"__RequestVerificationToken,id_usuario,nombre,apellidos,fecha_nac,lugar_nac,telefono";"";"";"0";"0,0";"DomParserExtractedResource"
"https://miaplicacionweb.azurewebsites.net/UsuarioAux/VistaCrearUsuarioAux";"POST";"__RequestVerificationToken,id_usuario,nombre,apellidos,fecha_nac,lugar_nac,telefono";"";"";"0";"0,0";"DomParserExtractedResource"
"https://miaplicacionweb.azurewebsites.net/UsuarioAux/VistaCrearUsuarioAux";"POST";"__RequestVerificationToken,id_usuario,nombre,apellidos,fecha_nac,lugar_nac,telefono";"";"";"0";"0,0";"DomParserExtractedResource"
"https://miaplicacionweb.azurewebsites.net/UsuarioAux/VistaCrearUsuarioAux";"POST";"__RequestVerificationToken,id_usuario,nombre,apellidos,fecha_nac,lugar_nac,telefono";"";"";"0";"0,0";"DomParserExtractedResource"
"https://miaplicacionweb.azurewebsites.net/UsuarioAux/idUsuario?text=";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/UsuarioAux/idUsuario?text=3";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/SolicitudesIntercambio?text=";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/SolicitudesIntercambio?text=3";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Reservas/SolicitudesReserva?text=";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Reservas/SolicitudesReserva?text=3";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Reservas/?text=";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Reservas/?text=3";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/SolicitudesUserIntercambio?text=";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/SolicitudesUserIntercambio?text=3";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/Create";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/Edit/";"GET";"";"";"";"0";"0,0";"RelatedLink"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/Edit/63";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/Details/";"GET";"";"";"";"0";"0,0";"RelatedLink"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/Details/63";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/Delete/";"GET";"";"";"";"0";"0,0";"RelatedLink"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/Delete/63";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/Edit/64";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/Details/64";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/Delete/64";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/Edit/65";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/Details/65";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/Delete/65";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/Edit/67";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/Details/67";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/Delete/67";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/?text=";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Intercambios/?text=3";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Reservas/SolicitudesUserReserva?text=";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Reservas/SolicitudesUserReserva?text=3";"GET";"";"";"";"200";"119,4";"DomParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Create";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Edit/";"GET";"";"";"";"0";"0,0";"RelatedLink"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Edit/6";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Details/";"GET";"";"";"";"0";"0,0";"RelatedLink"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Details/6";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Delete/";"GET";"";"";"";"0";"0,0";"RelatedLink"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Delete/6";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Edit/7";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Details/7";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Delete/7";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Edit/8";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Details/8";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Delete/8";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Edit/9";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Details/9";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Delete/9";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Edit/10";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Details/10";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Delete/10";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Edit/11";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Details/11";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Delete/11";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Edit/12";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Details/12";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Delete/12";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Edit/13";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Details/13";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Delete/13";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Edit/14";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Details/14";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Delete/14";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/Details/26";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/tarjetas/MisTarjetas?text=";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/tarjetas/MisTarjetas?text=3";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Account/Register";"POST";"__RequestVerificationToken,Email,password,ConfirmPassword";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Account/Register";"POST";"__RequestVerificationToken,Email,password,ConfirmPassword";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Account/Register";"POST";"__RequestVerificationToken,Email,password,ConfirmPassword";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Account/Register";"POST";"__RequestVerificationToken,Email,password,ConfirmPassword";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Account/Register";"POST";"__RequestVerificationToken,Email,password,ConfirmPassword";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Account/Register";"POST";"__RequestVerificationToken,Email,password,ConfirmPassword";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Account/Register";"POST";"__RequestVerificationToken,Email,password,ConfirmPassword";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/tarjetas/?text=";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/tarjetas/?text=3";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/MisFacturasReserva?text=";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/MisFacturasReserva?text=3";"GET";"";"";"";"200";"117,5";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Account/Login";"POST";"__RequestVerificationToken,Email,Password,RememberMe";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Account/ExternalLogin";"POST";"__RequestVerificationToken,provider";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Account/Login";"POST";"__RequestVerificationToken,Email,Password,RememberMe";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Account/ExternalLogin";"POST";"__RequestVerificationToken,provider";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Account/Login";"POST";"__RequestVerificationToken,Email,Password,RememberMe";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Account/ExternalLogin";"POST";"__RequestVerificationToken,provider";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Account/Login";"POST";"__RequestVerificationToken,Email,Password,RememberMe";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Account/ExternalLogin";"POST";"__RequestVerificationToken,provider";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Account/Login";"POST";"__RequestVerificationToken,Email,Password,RememberMe";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Account/ExternalLogin";"POST";"__RequestVerificationToken,provider";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Account/Login";"POST";"__RequestVerificationToken,Email,Password,RememberMe";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Account/ExternalLogin";"POST";"__RequestVerificationToken,provider";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/?text=";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/FacturaReservas/?text=3";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/MisFacturasIntercambio?text=";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/MisFacturasIntercambio?text=3";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Account/Login";"POST";"__RequestVerificationToken,Email,Password,RememberMe";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Account/ExternalLogin";"POST";"__RequestVerificationToken,provider";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Account/ExternalLogin";"POST";"__RequestVerificationToken,provider";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Hijo/VistaCrearHijo";"POST";"__RequestVerificationToken,id_usuario,nombre,apellidos,fecha_nac,direccion,localidad,cod_postal,pais,telefono,sexo,nacionalidad,idioma_casa,idioma_deseado,duracion_estimada,edad,email,fotoHijo1,fotoHijo2,descripcion";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Hijo/VistaCrearHijo";"POST";"__RequestVerificationToken,id_usuario,nombre,apellidos,fecha_nac,direccion,localidad,cod_postal,pais,telefono,sexo,nacionalidad,idioma_casa,idioma_deseado,duracion_estimada,edad,email,fotoHijo1,fotoHijo2,descripcion";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Hijo/VistaCrearHijo";"POST";"__RequestVerificationToken,id_usuario,nombre,apellidos,fecha_nac,direccion,localidad,cod_postal,pais,telefono,sexo,nacionalidad,idioma_casa,idioma_deseado,duracion_estimada,edad,email,fotoHijo1,fotoHijo2,descripcion";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Hijo/VistaCrearHijo";"POST";"__RequestVerificationToken,id_usuario,nombre,apellidos,fecha_nac,direccion,localidad,cod_postal,pais,telefono,sexo,nacionalidad,idioma_casa,idioma_deseado,duracion_estimada,edad,email,fotoHijo1,fotoHijo2,descripcion";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Hijo/VistaCrearHijo";"POST";"__RequestVerificationToken,id_usuario,nombre,apellidos,fecha_nac,direccion,localidad,cod_postal,pais,telefono,sexo,nacionalidad,idioma_casa,idioma_deseado,duracion_estimada,edad,email,fotoHijo1,fotoHijo2,descripcion";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Casa/VistaCrearCasa";"POST";"__RequestVerificationToken,codigo_mfa,id_usuario,email,pais_residencia,localidad,idioma_hablado,num_hijos,sexo_recibir,sexo_hijos,edad_recibir,capacidad_max,duracion_estancia_max,fotoCasa1,fotoCasa2,fotoCasa3,fotoCasa4,precio,descripcion";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Casa/VistaCrearCasa";"POST";"__RequestVerificationToken,codigo_mfa,id_usuario,email,pais_residencia,localidad,idioma_hablado,num_hijos,sexo_recibir,sexo_hijos,edad_recibir,capacidad_max,duracion_estancia_max,fotoCasa1,fotoCasa2,fotoCasa3,fotoCasa4,precio,descripcion";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/?text=";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/FacturaIntercambios/?text=3";"GET";"";"";"";"0";"0,0";"DomParser"
"https://miaplicacionweb.azurewebsites.net/Casa/VistaCrearCasa";"POST";"__RequestVerificationToken,codigo_mfa,id_usuario,email,pais_residencia,localidad,idioma_hablado,num_hijos,sexo_recibir,sexo_hijos,edad_recibir,capacidad_max,duracion_estancia_max,fotoCasa1,fotoCasa2,fotoCasa3,fotoCasa4,precio,descripcion";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Casa/VistaCrearCasa";"POST";"__RequestVerificationToken,codigo_mfa,id_usuario,email,pais_residencia,localidad,idioma_hablado,num_hijos,sexo_recibir,sexo_hijos,edad_recibir,capacidad_max,duracion_estancia_max,fotoCasa1,fotoCasa2,fotoCasa3,fotoCasa4,precio,descripcion";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Casa/VistaCrearCasa";"POST";"__RequestVerificationToken,codigo_mfa,id_usuario,email,pais_residencia,localidad,idioma_hablado,num_hijos,sexo_recibir,sexo_hijos,edad_recibir,capacidad_max,duracion_estancia_max,fotoCasa1,fotoCasa2,fotoCasa3,fotoCasa4,precio,descripcion";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Home/Contact?text=&q607943927=3&email=netsparker%40example.com&message=";"GET";"";"";"";"0";"0,0";"DomParserExtractedResource"
"https://miaplicacionweb.azurewebsites.net/Home/Contact?text=3&q607943927=3&email=netsparker%40example.com&message=3";"GET";"";"";"";"0";"0,0";"DomParserExtractedResource"
"https://miaplicacionweb.azurewebsites.net/Home/Contact?text=3&q607943927=3&email=netsparker%40example.com&message=";"GET";"";"";"";"0";"0,0";"DomParserExtractedResource"
"https://miaplicacionweb.azurewebsites.net/Home/Contact?q607943927=&email=&message=&text=";"GET";"";"";"";"0";"0,0";"DomParserExtractedResource"
"https://miaplicacionweb.azurewebsites.net/Home/Contact?q607943927=3&email=netsparker%40example.com&message=3&text=3";"GET";"";"";"";"0";"0,0";"DomParserExtractedResource"
"https://miaplicacionweb.azurewebsites.net/Home/Contact?q607943927=3&email=netsparker%40example.com&message=";"GET";"";"";"";"0";"0,0";"DomParserExtractedResource"
"https://miaplicacionweb.azurewebsites.net/Home/Contact?q607943927=3&email=netsparker%40example.com&message=3&text=";"GET";"";"";"";"0";"0,0";"DomParserExtractedResource"
"https://miaplicacionweb.azurewebsites.net/Manage/DisableTwoFactorAuthentication";"GET";"";"";"";"0";"0,0";"TextParser"
"https://miaplicacionweb.azurewebsites.net/Manage/DisableTwoFactorAuthentication";"POST";"__RequestVerificationToken";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Manage/DisableTwoFactorAuthentication";"POST";"__RequestVerificationToken";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Manage/ChangePassword";"POST";"__RequestVerificationToken,OldPassword,NewPassword,ConfirmPassword";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Manage/ChangePassword";"POST";"__RequestVerificationToken,OldPassword,NewPassword,ConfirmPassword";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Manage/ChangePassword";"POST";"__RequestVerificationToken,OldPassword,NewPassword,ConfirmPassword";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Manage/ChangePassword";"POST";"__RequestVerificationToken,OldPassword,NewPassword,ConfirmPassword";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Manage/ChangePassword";"POST";"__RequestVerificationToken,OldPassword,NewPassword,ConfirmPassword";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Manage/ChangePassword";"POST";"__RequestVerificationToken,OldPassword,NewPassword,ConfirmPassword";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Manage/ChangePassword";"POST";"__RequestVerificationToken,OldPassword,NewPassword,ConfirmPassword";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Manage/LinkLogin";"POST";"__RequestVerificationToken,provider";"";"";"0";"0,0";"TextParserForm"
"https://miaplicacionweb.azurewebsites.net/Manage/LinkLogin";"POST";"__RequestVerificationToken,provider";"";"";"0";"0,0";"TextParserForm"
